PREFIXO: ;3D-009
NOME DO POSTO: ;BUENOPOLIS
MUNICÍPIO: ;MORUNGABA
CURSO D'ÁGUA: ;JAGUARI,R
ÁREA (Km²): ;1.950,00
LATITUDE: ;22°51'02"
LONGITUDE: ;46°46'47"
 
Obs: valores com --- representam dados inexistentes.
 
Vazões médias diárias (m³/s)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Vazão Mínima;Vazão Média;Vazão Máxima
  01/1958;28,375;25,220;25,220;24,838;22,971;22,243;20,130;19,448;18,777;18,118;19,111;18,777;18,777;19,448;21,528;24,459;26,382;30,020;30,020;32,139;32,139;33,444;38,913;54,877;64,747;124,943;156,486;223,139;241,526;298,668;290,728;18,118;65,342;298,668
  02/1958;213,381;161,136;121,649;101,278;86,834;92,483;102,028;108,900;116,789;108,126;100,530;77,362;62,948;59,424;53,768;51,582;48,385;44,780;42,287;42,780;44,780;43,774;40,824;38,913;39,863;44,780;54,321;57,698;---;---;---;38,913;77,193;213,381
  03/1958;56,562;62,354;70,919;77,362;74,107;74,752;91,055;107,354;108,900;95,372;80,014;69,663;60,004;51,042;46,823;48,911;52,669;62,354;72,186;73,464;74,107;69,039;65,960;56,562;52,124;46,308;44,780;41,797;41,797;40,824;41,309;40,824;64,854;108,900
  04/1958;51,042;56,562;60,588;60,004;54,321;48,385;43,774;42,780;44,780;47,341;44,780;45,796;48,911;49,971;46,308;45,796;45,796;44,780;57,698;64,747;69,663;65,960;59,424;52,124;47,861;43,774;40,824;39,863;39,387;37,508;---;37,508;50,018;69,663
  05/1958;37,046;37,046;46,823;61,763;66,570;69,663;68,418;62,354;51,042;45,796;43,774;41,797;39,863;38,913;39,863;40,342;38,913;37,046;35,674;35,223;36,129;44,780;60,004;55,436;58,846;60,004;62,354;63,545;62,948;61,174;55,436;35,223;50,277;69,663
  06/1958;49,971;46,823;42,780;41,797;38,913;38,913;37,974;36,586;35,223;35,223;33,444;32,571;32,571;34,328;63,545;65,960;83,391;80,014;76,705;69,663;58,271;51,042;46,308;43,276;41,797;39,863;37,974;37,046;36,129;36,129;---;32,571;46,808;83,391
  07/1958;35,223;34,328;34,328;33,444;33,006;32,139;31,710;32,139;31,710;30,439;30,860;31,283;32,139;32,571;31,710;30,020;31,283;59,424;61,174;55,436;49,439;41,309;37,508;36,129;33,444;31,710;30,439;30,020;29,605;29,192;28,375;28,375;35,533;61,174
  08/1958;28,782;28,375;28,375;28,375;29,192;28,782;30,020;28,782;26,775;25,992;24,838;24,459;24,082;24,459;24,459;24,082;24,459;24,838;24,838;23,338;23,709;23,709;23,709;22,606;21,528;21,528;21,174;21,528;21,884;21,174;20,823;20,823;24,860;30,020
  09/1958;20,130;21,528;21,528;21,174;21,528;21,528;21,528;22,243;22,971;24,459;29,192;30,860;31,283;42,780;47,341;45,286;37,974;32,571;30,020;26,775;23,709;22,971;22,606;21,174;25,604;26,775;26,775;25,604;24,459;21,528;---;20,130;27,130;47,341
  10/1958;20,823;20,130;20,130;19,787;19,787;20,130;22,971;23,709;23,338;25,220;25,604;25,992;32,139;33,885;27,570;23,709;21,884;21,174;20,475;21,174;22,971;21,174;20,475;19,787;19,787;19,448;21,174;28,375;32,571;36,586;33,444;19,448;24,046;36,586
  11/1958;30,860;28,782;27,570;28,375;29,605;32,139;27,570;25,220;22,971;20,130;19,787;18,777;19,111;21,528;22,243;27,570;25,604;24,838;27,171;26,775;24,459;23,709;22,243;22,243;23,338;29,605;28,375;27,570;31,710;25,992;---;18,777;25,529;32,139
  12/1958;22,606;22,606;21,528;20,130;20,475;20,475;33,006;24,459;28,782;29,192;32,139;27,171;25,992;25,220;23,338;23,709;27,171;34,328;50,505;51,582;55,997;52,124;44,276;37,974;36,129;32,139;28,782;24,838;23,338;24,082;24,082;20,130;30,586;55,997
  01/1959;23,709;22,243;22,243;23,709;34,328;50,505;51,582;52,669;58,846;66,570;72,186;77,362;72,824;63,545;63,545;53,768;55,436;49,971;42,780;38,913;37,046;36,129;36,129;41,309;47,341;52,669;53,217;57,698;54,877;52,669;42,780;22,243;48,664;77,362
  02/1959;37,974;34,328;34,328;37,974;41,309;37,046;35,223;35,674;34,774;33,444;30,860;30,020;28,375;28,375;25,220;25,220;28,375;53,768;58,846;50,505;39,387;33,444;31,283;30,860;33,444;37,974;44,276;49,971;---;---;---;25,220;36,510;58,846
  03/1959;61,174;49,971;37,974;35,223;34,328;32,139;30,020;30,860;33,444;49,439;53,217;49,971;45,796;48,911;45,796;43,774;40,824;36,586;43,774;59,424;80,014;80,014;77,362;73,464;69,663;77,362;72,186;78,021;69,663;61,763;62,354;30,020;53,694;80,014
  04/1959;82,710;86,834;91,055;87,531;84,074;82,710;75,401;69,039;61,763;52,124;48,911;46,823;46,308;43,774;40,824;38,913;37,046;36,129;35,223;33,885;33,444;33,444;34,328;34,774;35,223;37,046;40,342;37,974;35,223;36,129;---;33,444;51,300;91,055
  05/1959;33,006;33,444;32,139;30,860;30,860;30,020;30,020;29,192;28,375;28,375;27,570;27,570;27,171;26,775;25,992;25,992;25,220;25,220;26,775;29,192;31,710;33,006;29,192;27,971;26,775;25,992;25,220;24,459;24,459;24,459;24,459;24,459;28,112;33,444
  06/1959;24,082;23,709;24,459;24,459;23,709;23,338;22,971;22,971;22,606;22,606;22,243;22,243;21,528;21,174;20,823;20,823;20,823;20,823;21,174;20,823;20,823;20,130;20,130;19,787;19,448;19,448;19,111;18,777;18,118;18,777;---;18,118;21,398;24,459
  07/1959;18,118;19,111;18,777;18,446;18,118;18,118;18,118;17,470;17,470;17,470;17,470;17,470;16,833;16,833;16,833;16,833;16,833;16,519;16,208;15,900;15,595;15,595;15,595;15,595;15,595;15,292;15,292;14,992;14,992;14,992;14,992;14,992;16,693;19,111
  08/1959;15,595;16,833;17,150;16,519;16,833;16,833;16,519;16,208;15,900;15,595;15,595;16,208;18,777;19,111;29,192;30,020;23,709;22,243;18,118;17,793;17,150;15,900;14,992;14,992;14,695;14,695;14,401;14,401;13,822;13,822;13,822;13,822;17,337;30,020
  09/1959;13,822;16,833;16,208;14,401;14,110;13,822;13,822;13,822;13,254;13,254;13,822;13,822;13,822;13,254;13,254;13,254;12,974;12,974;12,698;12,153;12,153;12,153;11,619;11,619;11,619;11,097;11,619;11,619;11,619;12,698;---;11,097;13,106;16,833
  10/1959;13,254;12,153;11,619;10,088;10,088;10,336;11,097;10,587;9,843;9,601;10,088;12,153;15,900;18,118;16,208;15,595;14,401;13,822;16,833;22,971;24,459;23,709;20,475;18,777;15,292;13,822;13,254;12,153;12,424;12,424;12,153;9,601;14,313;24,459
  11/1959;12,698;13,822;13,822;13,822;14,992;14,401;13,822;16,833;23,709;30,020;32,571;27,971;25,604;22,971;20,130;18,118;15,595;14,110;12,698;12,424;14,401;20,823;18,777;17,793;18,777;25,604;38,442;54,321;42,287;30,860;---;12,424;21,741;54,321
  12/1959;25,992;22,971;23,709;28,375;35,223;31,283;30,020;30,439;38,442;38,913;34,328;30,860;27,570;24,838;23,709;23,709;21,884;18,777;17,470;24,082;30,860;38,913;52,124;82,710;74,752;62,354;53,217;49,439;43,774;45,796;35,223;17,470;36,186;82,710
  01/1960;38,677;40,824;39,387;32,139;28,987;26,973;51,582;59,714;74,107;69,663;65,960;66,265;61,174;59,135;53,768;49,705;56,279;62,948;66,570;71,235;82,032;103,536;97,566;93,201;96,101;100,530;93,201;79,347;61,763;48,123;42,780;26,973;63,654;103,536
  02/1960;42,780;44,025;54,044;58,846;60,588;58,846;55,436;52,943;48,123;50,238;46,823;40,342;36,586;40,583;48,647;53,768;57,984;57,698;53,768;55,156;59,714;76,052;89,637;95,008;108,513;104,675;99,414;96,832;98,303;---;---;36,586;63,634;108,513
  03/1960;99,043;100,530;101,278;98,303;90,345;83,050;80,349;79,015;63,545;54,044;51,312;48,911;51,312;57,698;55,156;53,217;53,768;48,385;44,780;41,797;44,276;45,796;52,813;54,738;67,889;80,034;79,702;72,253;55,573;46,461;44,681;41,797;64,518;101,278
  04/1960;41,951;40,978;40,256;39,540;37,196;40,256;36,736;36,736;37,427;40,016;39,066;38,359;36,278;34,251;31,849;31,422;30,785;30,155;30,155;30,996;33,588;32,280;29,738;28,504;27,695;27,295;26,502;26,502;26,110;26,110;---;26,110;33,624;41,951
  05/1960;31,422;34,921;34,251;30,996;27,695;26,897;26,110;25,721;25,721;26,110;27,494;28,098;27,896;29,738;29,946;34,029;34,474;32,496;28,708;28,301;30,785;35,596;39,778;35,370;29,946;28,098;26,502;26,110;24,570;23,816;23,444;23,444;29,517;39,778
  06/1960;23,074;23,074;22,707;22,707;22,343;21,981;21,981;21,623;21,267;21,623;20,914;20,564;20,216;20,564;28,504;31,209;28,912;28,504;26,897;25,527;22,343;21,981;22,343;24,192;25,721;25,335;27,295;31,635;33,149;30,364;---;20,216;24,618;33,149
  07/1960;26,897;24,570;23,074;22,707;22,343;21,623;20,564;20,216;19,530;19,191;19,191;18,854;19,530;19,191;18,854;18,190;17,538;17,538;17,538;17,056;17,216;16,896;16,580;16,266;16,266;16,266;16,580;17,538;16,896;16,896;16,580;16,266;18,973;26,897
  08/1960;16,580;16,580;15,956;15,648;15,648;15,648;15,343;15,040;15,040;15,040;14,741;14,444;14,444;14,151;14,444;17,538;19,191;19,191;19,530;17,700;16,896;16,580;15,956;15,956;15,040;14,741;14,444;13,860;13,572;13,287;13,287;13,287;15,662;19,530
  09/1960;13,860;13,572;13,572;13,572;14,005;13,572;13,287;12,725;12,449;12,449;12,175;11,905;11,637;11,372;11,637;11,240;10,594;10,851;10,851;10,851;11,110;10,851;10,851;10,851;10,851;10,851;10,091;10,594;11,637;11,905;---;10,091;11,859;14,005
  10/1960;12,175;12,175;12,175;12,175;12,587;13,287;12,725;12,175;11,110;11,905;11,637;12,725;13,287;14,592;11,637;12,725;19,871;18,026;15,495;14,444;14,151;15,343;14,741;15,343;16,896;19,360;18,521;19,191;17,056;16,580;15,648;11,110;14,508;19,871
  11/1960;15,343;15,040;14,444;14,444;15,343;14,741;14,444;19,360;22,707;24,951;23,259;20,216;19,360;23,444;21,802;20,216;18,521;18,854;23,074;26,306;32,064;36,278;32,064;28,708;26,502;22,343;20,564;20,043;26,699;35,596;---;14,444;22,224;36,278
  12/1960;33,368;28,301;23,444;19,871;18,190;16,896;17,538;18,190;18,521;16,580;14,005;14,444;17,216;23,816;42,441;41,463;45,694;59,260;95,272;127,002;214,763;446,892;538,875;398,527;270,687;193,557;129,076;98,910;82,037;76,746;81,702;14,005;103,977;538,875
  01/1961;77,725;124,126;152,936;128,245;114,894;101,124;99,645;91,344;80,699;80,034;72,570;67,889;70,367;70,367;76,746;84,065;74,163;73,524;69,123;77,398;83,386;91,698;94,552;87,496;80,699;76,746;74,163;72,887;69,123;67,276;65,453;65,453;85,499;152,936
  02/1961;63,654;62,468;64,251;73,524;70,367;69,123;62,468;59,549;51,727;52,269;53,909;78,711;76,096;79,371;82,711;85,429;81,367;74,163;72,887;70,367;69,123;69,123;69,123;70,367;74,805;69,744;64,251;62,468;---;---;---;51,727;69,051;85,429
  03/1961;76,746;83,725;81,367;76,096;72,887;63,654;55,573;59,837;67,889;74,163;78,711;91,698;87,496;83,386;72,887;80,699;84,065;81,702;78,053;84,065;100,014;104,865;103,361;92,053;83,725;73,843;67,889;63,060;62,468;61,879;61,292;55,573;77,714;104,865
  04/1961;57,544;51,727;49,589;49,589;55,294;62,173;66,058;58,114;53,359;51,189;51,189;52,540;48,798;45,949;45,440;43,928;42,687;40,496;40,496;40,016;40,256;40,016;40,016;39,540;39,540;57,544;66,666;75,772;79,371;76,421;---;39,540;52,044;79,371
  05/1961;59,260;48,798;49,061;58,114;69,744;74,805;73,843;65,453;55,294;50,119;47,752;45,440;42,687;40,496;40,016;39,540;38,125;37,659;37,196;36,278;35,823;34,921;22,707;34,921;34,474;34,029;32,713;32,280;32,280;31,849;31,422;22,707;44,100;74,805
  06/1961;30,996;30,996;30,574;30,155;30,155;30,155;29,324;28,912;28,504;28,098;28,098;27,695;27,695;28,098;28,708;31,635;32,931;30,574;29,738;28,912;28,098;28,098;27,295;27,295;26,897;26,502;26,110;25,721;25,335;24,951;---;24,951;28,609;32,931
  07/1961;24,570;24,192;23,816;23,816;23,816;23,444;23,444;23,074;23,074;23,074;22,707;22,343;22,343;21,981;21,623;21,623;21,267;20,914;20,914;20,564;20,216;20,216;19,871;19,871;19,871;19,530;19,191;18,854;18,854;18,854;18,854;18,854;21,509;24,570
  08/1961;20,043;18,521;18,190;17,863;17,863;17,863;17,538;17,216;16,896;16,580;16,580;16,580;16,266;16,266;16,266;16,266;16,266;15,956;15,956;15,956;15,648;16,111;15,648;15,648;15,343;15,956;19,530;18,854;19,871;17,863;16,266;15,343;17,022;20,043
  09/1961;16,266;16,266;15,956;15,648;15,040;14,741;14,444;14,444;14,444;14,151;14,151;14,151;14,444;14,444;14,151;13,860;13,572;13,572;13,287;13,005;12,725;12,175;12,175;11,905;11,905;11,905;11,637;11,372;11,110;11,110;---;11,110;13,602;16,266
  10/1961;10,851;10,851;10,851;10,851;10,851;10,594;10,594;10,594;10,341;10,341;10,722;11,372;11,110;11,372;12,040;14,444;15,495;17,216;16,266;14,741;13,860;13,005;11,905;11,372;11,372;13,287;15,648;15,801;14,444;13,572;14,297;10,341;12,583;17,216
  11/1961;13,860;14,151;16,266;18,687;22,162;25,527;22,343;22,525;23,074;17,863;15,343;15,495;16,580;18,026;22,343;23,630;19,871;17,863;16,266;15,191;13,572;13,572;17,538;17,538;16,896;20,390;23,444;17,538;15,343;15,956;---;13,572;18,295;25,527
  12/1961;15,343;14,444;16,111;23,444;31,422;25,527;17,863;17,863;19,022;19,700;18,190;18,355;22,890;27,095;25,142;21,267;24,192;35,370;41,220;50,119;52,813;51,189;47,234;39,778;32,931;31,209;37,427;44,681;52,540;54,184;58,399;14,444;31,838;58,399
  01/1962;58,973;46,461;32,496;30,155;29,738;28,504;23,444;20,216;26,502;36,506;37,427;30,785;26,306;23,630;24,760;26,502;26,897;44,933;52,540;55,573;52,813;56,414;63,654;63,654;54,738;50,386;62,468;58,686;52,269;47,234;40,978;20,216;41,472;63,654
  02/1962;34,921;33,588;35,823;59,837;92,408;111,762;119,668;122,496;104,865;78,711;63,357;55,294;51,189;49,061;45,440;47,234;48,535;43,430;48,013;48,535;50,653;58,399;66,666;80,034;82,037;77,072;67,889;56,978;---;---;---;33,588;65,496;122,496
  03/1962;48,798;45,440;70,367;76,746;75,772;73,524;70,367;56,414;45,440;40,737;43,679;58,114;103,361;106,000;126,177;166,286;200,681;174,838;149,793;128,245;107,141;97,812;85,429;75,449;69,744;63,952;57,261;53,086;50,119;48,798;45,949;40,737;84,372;200,681
  04/1962;44,933;43,928;43,928;44,933;42,441;40,978;39,540;38,594;37,659;38,125;37,659;37,196;35,823;34,474;34,029;33,588;34,029;32,280;32,280;31,849;31,422;30,996;30,574;29,738;28,912;28,504;28,504;28,098;28,912;28,912;---;28,098;35,095;44,933
  05/1962;29,946;31,422;37,892;45,949;44,179;36,966;33,149;30,996;30,155;28,504;27,695;27,295;26,502;26,502;26,502;25,721;25,335;25,721;25,335;24,570;24,570;24,192;24,192;23,816;23,444;23,074;22,707;22,707;22,707;22,707;22,707;22,707;27,973;45,949
  06/1962;22,343;22,343;23,259;25,527;24,192;23,816;24,192;24,951;24,570;24,570;23,816;23,816;22,707;22,343;20,914;20,914;20,564;20,564;20,564;20,216;19,871;19,530;19,530;19,191;19,191;19,530;18,521;17,863;17,538;17,863;---;17,538;21,494;25,527
  07/1962;18,190;18,190;17,863;17,863;18,190;18,190;17,863;17,863;18,854;18,687;20,216;19,871;19,530;19,191;18,521;17,216;16,266;17,538;17,538;18,854;18,854;18,854;17,538;17,216;16,580;16,580;16,580;16,580;16,266;16,266;15,648;15,648;17,853;20,216
  08/1962;16,580;16,580;16,266;15,956;15,648;15,343;15,040;14,741;14,444;14,444;14,151;14,151;14,444;14,151;14,151;14,444;14,151;14,151;13,860;13,860;13,572;16,896;18,026;24,381;29,324;26,110;20,914;18,687;16,896;16,266;15,648;13,572;16,557;29,324
  09/1962;14,444;14,151;14,151;14,151;13,860;14,297;16,266;16,266;16,738;19,360;20,216;18,687;16,580;15,648;14,741;14,741;13,572;13,572;12,725;12,725;12,449;13,287;15,495;16,896;16,423;15,040;14,005;13,287;12,175;11,637;---;11,637;14,920;20,216
  10/1962;16,738;20,564;24,760;27,295;28,708;26,502;23,074;20,390;22,162;32,064;45,440;55,852;71,622;85,087;87,496;66,666;35,145;32,280;60,417;65,453;60,708;49,589;38,359;36,506;42,196;44,430;47,234;40,016;34,251;35,145;42,687;16,738;42,543;87,496
  11/1962;43,679;45,694;44,933;38,125;34,697;33,368;34,029;42,196;35,823;37,196;34,474;31,422;28,098;25,915;24,570;23,074;22,525;26,502;30,996;30,155;30,574;30,574;30,155;28,301;24,951;22,707;20,914;20,216;23,074;22,707;---;20,216;30,721;45,694
  12/1962;23,444;27,896;26,110;28,098;42,441;38,359;33,368;29,324;29,324;31,209;31,422;34,029;49,061;65,756;74,163;64,251;55,294;46,976;54,461;65,152;70,055;68,505;60,708;51,189;49,061;44,681;38,829;38,359;43,928;62,173;91,698;23,444;47,398;91,698
  01/1963;117,269;165,817;188,544;181,630;166,286;182,610;108,288;86,804;79,371;65,453;66,362;76,746;86,115;80,366;79,040;104,865;96,719;94,552;92,408;85,429;77,725;65,453;67,889;66,666;69,744;66,971;63,060;61,292;58,973;55,573;52,813;52,813;93,898;188,544
  02/1963;56,695;53,359;51,189;52,813;60,417;75,127;85,429;82,037;79,702;70,993;63,060;58,399;59,837;64,251;67,276;64,251;61,879;56,978;53,909;62,173;73,524;99,645;79,371;78,711;74,805;72,253;68,814;62,468;---;---;---;51,189;67,477;99,645
  03/1963;53,086;50,653;49,061;49,589;50,119;50,119;52,269;50,119;46,976;44,933;44,179;41,951;41,951;41,463;40,496;46,461;44,933;43,928;43,430;42,934;40,978;38,829;36,736;35,823;42,441;42,934;41,220;38,125;36,736;36,736;35,370;35,370;43,696;53,086
  04/1963;35,145;32,280;31,849;30,574;29,324;28,504;28,098;28,504;28,098;28,098;28,504;27,695;27,695;27,695;26,502;26,897;27,695;26,897;26,110;25,721;25,721;25,335;25,335;24,192;23,816;23,816;23,444;23,444;23,074;22,707;---;22,707;27,092;35,145
  05/1963;22,343;22,343;21,623;21,623;21,267;21,267;21,267;20,914;20,564;20,564;20,216;20,216;20,216;19,871;19,871;19,871;19,871;20,564;21,623;20,564;20,564;20,216;20,216;19,871;19,871;19,871;19,530;19,191;18,854;18,854;18,521;18,521;20,394;22,343
  06/1963;18,521;18,521;18,190;18,190;17,863;17,538;17,538;17,216;17,216;17,538;17,216;16,896;17,216;17,216;17,216;16,896;17,216;16,580;16,580;16,580;16,580;16,266;16,266;16,580;16,580;15,956;15,956;15,648;15,648;15,648;---;15,648;16,969;18,521
  07/1963;15,343;15,343;15,040;15,343;15,040;15,040;15,040;14,741;15,040;15,040;14,741;14,444;14,444;14,444;14,151;14,151;14,151;13,860;13,860;13,860;13,572;13,572;13,287;13,005;12,865;12,175;13,287;13,005;13,005;12,725;12,312;12,175;14,062;15,343
  08/1963;11,637;13,005;13,005;12,725;12,725;12,175;12,449;12,449;12,175;12,175;11,905;11,905;11,905;11,905;11,637;11,905;13,572;13,572;13,287;13,287;12,725;12,175;11,637;11,372;11,372;11,372;11,637;11,110;11,110;10,851;10,594;10,594;12,108;13,572
  09/1963;10,341;10,341;10,341;9,598;9,598;9,598;9,357;9,118;8,882;8,550;8,550;8,550;8,550;8,550;8,550;8,550;8,550;8,170;7,798;7,798;7,798;4,961;6,390;7,434;7,434;8,170;8,550;8,170;8,170;8,170;---;4,961;8,486;10,341
  10/1963;9,118;8,550;8,170;10,851;10,594;9,843;10,341;10,594;9,237;8,170;10,467;9,357;8,882;8,550;7,798;7,434;6,058;9,000;12,449;13,716;12,865;24,570;35,596;42,441;34,697;23,816;22,707;28,912;34,474;35,370;29,946;6,058;16,599;42,441
  11/1963;19,871;17,216;16,580;16,266;15,495;13,860;13,572;13,572;16,580;15,956;21,444;24,192;23,259;19,871;18,355;22,162;30,155;35,823;50,119;32,713;34,474;33,149;29,946;23,259;20,043;18,854;24,760;26,699;26,110;22,162;---;13,572;23,217;50,119
  12/1963;20,043;17,216;16,580;16,266;15,343;14,005;13,572;13,716;16,580;15,956;16,423;18,190;16,738;14,592;13,145;11,637;11,637;10,851;10,722;11,110;12,175;16,896;16,896;13,287;12,175;11,110;10,594;10,091;9,598;9,237;11,240;9,237;13,794;20,043
  01/1964;18,687;24,192;22,707;21,267;19,700;13,860;13,860;14,151;13,860;13,287;12,449;11,637;11,110;11,110;9,843;10,851;10,594;9,357;7,434;8,550;8,170;8,882;10,722;13,145;19,022;36,966;57,544;73,843;74,484;67,276;59,549;7,434;22,842;74,484
  02/1964;43,182;36,966;40,737;48,535;44,933;36,278;31,635;26,699;28,098;27,896;26,110;25,721;31,849;40,978;46,976;49,854;56,978;75,772;87,842;131,166;170,537;172,920;154,746;138,821;113,714;81,033;60,127;49,589;51,458;---;---;25,721;66,591;172,920
  03/1964;51,189;49,589;44,681;40,737;37,196;34,921;32,713;31,422;31,422;32,713;30,996;27,896;25,721;24,192;24,951;23,444;23,074;22,707;22,343;21,267;20,914;20,914;20,564;20,914;20,043;18,190;17,538;17,863;19,191;24,570;23,444;17,538;27,655;51,189
  04/1964;22,707;24,570;24,760;28,098;26,110;24,951;25,721;24,004;20,914;19,191;18,521;17,538;16,896;17,216;16,896;16,580;16,580;17,056;17,538;17,216;17,538;18,190;19,530;18,026;17,863;16,580;15,040;15,343;16,266;16,896;---;15,040;19,478;28,098
  05/1964;20,043;23,259;26,110;23,259;20,914;21,090;20,564;20,914;22,707;20,738;18,190;17,216;16,580;16,738;16,580;15,648;15,343;14,741;14,444;14,741;14,741;14,444;14,151;14,444;14,741;14,741;14,444;14,151;14,444;14,151;14,444;14,151;17,378;26,110
  06/1964;13,860;13,860;13,572;13,860;13,572;13,860;13,572;13,287;13,287;13,287;13,860;15,040;15,956;16,896;16,896;17,216;17,216;16,580;15,648;15,648;15,040;15,040;14,151;13,860;13,287;13,287;13,287;13,287;13,572;13,860;---;13,287;14,521;17,216
  07/1964;13,860;14,592;16,738;18,355;23,259;23,816;20,216;17,216;16,266;15,648;14,741;14,151;13,572;14,592;15,648;13,572;12,449;12,175;12,175;12,175;12,175;11,905;11,905;11,905;14,297;15,343;14,444;13,572;13,005;12,725;12,040;11,905;14,791;23,816
  08/1964;11,637;11,372;11,372;11,372;11,372;11,372;11,372;11,110;11,110;10,851;10,851;11,110;11,110;11,372;11,110;10,594;10,594;10,091;10,091;10,091;11,372;12,449;13,572;13,287;11,905;11,372;10,594;10,341;10,091;9,357;9,118;9,118;11,078;13,572
  09/1964;9,118;8,882;9,357;9,357;9,357;9,598;9,598;9,118;8,882;8,882;8,882;8,170;7,798;8,170;8,170;7,798;7,434;6,730;6,730;5,735;5,419;5,419;5,735;6,559;9,843;12,175;16,896;25,915;21,981;18,521;---;5,419;9,874;25,915
  10/1964;24,192;20,216;21,623;18,854;17,376;17,863;18,355;19,871;23,630;23,444;19,700;15,648;15,495;14,592;13,005;12,449;11,372;11,372;11,110;11,110;15,648;17,538;17,216;17,700;15,495;14,741;15,956;17,538;23,074;25,915;26,502;11,110;17,697;26,502
  11/1964;37,659;38,359;29,530;23,259;21,981;23,074;23,816;21,981;19,191;15,956;15,343;14,444;13,287;11,372;12,449;12,175;11,372;11,372;11,637;14,151;15,495;19,871;25,335;23,259;17,863;17,538;16,266;15,495;13,860;12,175;---;11,372;18,652;38,359
  12/1964;13,287;18,854;30,574;39,540;39,540;37,659;29,738;23,074;22,343;20,216;23,444;22,343;22,707;34,921;52,813;48,013;51,727;50,119;44,430;38,594;35,823;30,996;35,370;43,430;62,468;98,177;107,905;108,671;103,361;86,804;78,053;13,287;46,935;108,671
  01/1965;68,505;60,708;61,879;61,292;62,173;63,357;60,127;56,978;59,549;61,292;61,879;58,114;52,813;51,727;54,738;61,879;66,666;70,367;87,150;118,066;126,177;122,496;117,668;110,985;86,459;80,034;70,055;70,367;79,371;96,719;109,825;51,727;76,433;126,177
  02/1965;132,849;144,038;126,177;119,668;110,211;101,124;88,886;78,711;67,276;58,973;54,184;50,920;48,535;62,763;73,843;88,537;82,711;79,702;67,582;56,695;54,461;51,458;58,114;63,654;66,058;65,756;91,344;85,772;---;---;---;48,535;79,643;144,038
