PREFIXO: ;3D-002
NOME DO POSTO: ;MONTE ALEGRE DO SUL
MUNICÍPIO: ;MONTE ALEGRE DO SUL
CURSO D'ÁGUA: ;CAMANDUCAIA,R/CAMAND.OU DA GUARDINHA,R/GUARDINHA,R DA
ÁREA (Km²): ;387,00
LATITUDE: ;22°41'44"
LONGITUDE: ;46°40'25"
 
Obs: valores com --- representam dados inexistentes.
 
Vazões médias diárias (m³/s)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Vazão Mínima;Vazão Média;Vazão Máxima
  06/2012;3,801;4,316;4,167;3,946;4,857;14,619;11,722;7,376;8,081;7,179;5,678;16,977;8,705;5,678;4,936;5,097;4,778;4,700;4,545;4,700;20,233;25,912;22,046;16,183;9,673;8,184;7,278;7,179;6,319;5,949;---;3,801;8,827;25,912
  07/2012;5,768;5,506;5,340;4,936;4,936;4,857;4,700;4,857;5,678;5,259;4,936;4,857;5,589;5,259;4,700;4,622;5,097;18,862;23,320;10,115;6,888;6,041;5,678;5,423;5,177;5,016;4,778;4,700;4,545;4,468;4,468;4,468;6,335;23,320
  08/2012;4,316;4,316;4,241;4,167;4,167;4,092;4,092;3,946;3,946;3,873;3,801;3,801;3,730;3,589;3,589;3,589;3,589;3,450;3,381;3,381;3,313;3,313;3,178;3,178;3,112;3,112;3,178;3,178;3,178;3,178;3,178;3,112;3,618;4,316
  09/2012;3,046;2,980;2,980;2,980;2,980;2,851;2,724;2,724;2,724;2,724;2,724;2,600;2,600;2,539;2,539;2,539;2,539;2,539;2,539;2,478;2,662;3,946;3,801;3,313;3,801;3,046;3,046;2,980;2,787;2,662;---;2,478;2,880;3,946
  10/2012;2,600;2,358;2,358;2,299;2,299;2,600;2,915;2,980;2,600;2,418;2,241;2,299;2,539;3,178;2,662;2,662;2,724;3,245;3,245;11,370;5,589;4,622;3,046;4,700;4,700;3,801;3,245;2,851;7,476;5,259;3,450;2,241;3,559;11,370
  11/2012;3,873;3,450;3,112;2,915;2,787;2,662;2,600;2,600;2,980;3,801;4,241;3,946;3,659;3,245;3,589;3,112;2,724;2,600;2,600;2,478;2,478;2,478;2,299;1,903;2,478;4,468;3,178;2,724;2,600;2,299;---;1,903;2,996;4,468
  12/2012;2,299;2,013;2,915;6,319;3,730;3,245;6,133;3,245;3,450;3,313;2,851;2,299;3,450;2,851;5,858;5,177;5,340;9,238;7,575;5,506;4,545;3,659;3,245;6,041;5,340;3,589;3,245;8,600;3,946;3,450;10,115;2,013;4,599;10,115
  01/2013;6,696;4,700;3,801;3,381;3,946;3,381;8,081;4,167;3,381;6,412;15,136;13,046;18,049;18,590;12,680;8,600;5,506;11,959;9,238;8,391;7,776;6,226;5,340;5,177;5,340;5,589;7,179;5,506;5,340;5,340;6,888;3,381;7,576;18,590
  02/2013;6,412;5,506;6,412;5,340;7,179;5,768;7,179;15,397;11,722;13,417;9,346;6,888;5,949;5,506;6,226;6,412;5,949;5,678;4,936;5,506;9,673;5,589;5,678;11,722;9,454;5,589;5,423;5,097;---;---;---;4,936;7,320;15,397
  03/2013;4,700;6,412;5,858;4,700;4,316;4,019;3,946;7,376;7,179;9,130;9,346;14,169;15,397;12,801;8,081;9,238;12,680;14,361;12,924;9,454;8,184;11,370;8,600;8,287;9,454;12,680;8,917;7,676;7,179;6,319;5,506;3,946;8,718;15,397
  04/2013;5,423;5,259;6,601;10,565;6,696;28,710;19,682;10,004;9,783;7,979;6,792;6,412;6,601;11,840;10,565;7,376;6,506;5,678;5,678;5,858;5,340;5,097;5,097;4,857;4,700;4,545;4,545;4,392;4,392;4,392;---;4,392;7,712;28,710
  05/2013;4,316;4,241;4,167;4,167;4,019;4,167;4,019;4,019;3,873;3,873;3,801;3,730;3,730;3,730;3,730;3,589;3,589;3,519;3,519;3,519;3,519;3,519;3,730;3,946;3,801;3,730;3,730;4,778;10,565;9,454;6,601;3,519;4,345;10,565
  06/2013;5,097;5,589;6,226;5,589;4,857;4,468;4,316;4,167;4,092;3,946;3,873;3,873;5,858;3,946;3,946;4,092;4,392;4,468;4,857;3,946;3,946;3,801;3,801;3,873;4,092;3,946;4,167;4,019;3,946;5,340;---;3,801;4,418;6,226
  07/2013;10,907;11,138;6,041;4,700;5,177;4,545;3,946;3,946;3,946;3,801;3,659;3,450;3,313;3,313;3,313;3,450;3,313;3,313;3,245;3,245;3,245;3,245;3,245;3,245;4,622;7,877;11,138;6,601;3,730;3,450;3,245;3,245;4,690;11,138
  08/2013;3,245;3,046;3,245;3,112;2,980;2,915;2,915;2,851;2,851;2,787;2,662;2,600;2,662;2,662;2,662;2,662;2,662;2,662;2,662;2,851;2,662;2,539;2,539;2,478;2,418;2,418;2,418;2,358;2,358;2,299;2,299;2,299;2,693;3,245
  09/2013;2,126;2,126;2,126;2,478;2,851;2,600;2,478;2,418;2,358;2,183;2,126;2,013;1,849;1,849;1,849;1,849;1,958;2,662;3,313;2,787;2,600;2,478;2,418;2,600;2,418;2,241;2,013;1,903;1,958;2,539;---;1,849;2,306;3,313
  10/2013;2,787;3,112;5,340;4,857;5,506;4,936;3,178;2,787;2,600;2,418;2,241;2,126;2,126;2,126;2,126;2,478;4,167;3,519;5,340;4,092;3,112;3,381;6,696;3,801;3,112;2,478;2,358;2,600;2,724;2,478;2,358;2,126;3,321;6,696
  11/2013;2,358;2,183;2,126;2,126;2,241;2,662;3,519;3,313;2,662;2,478;2,358;2,183;2,126;2,069;2,183;2,183;2,126;2,126;2,126;2,069;1,958;1,958;1,903;2,126;2,183;2,662;3,313;4,019;2,724;2,183;---;1,903;2,408;4,019
  12/2013;2,126;2,013;2,418;2,299;2,126;2,600;4,545;5,506;5,858;3,112;2,915;3,589;2,851;2,600;2,358;2,358;2,013;1,903;1,690;1,903;2,358;2,013;2,299;2,724;2,299;2,662;2,915;2,013;2,126;3,589;2,724;1,690;2,726;5,858
  01/2014;2,126;2,241;2,126;2,013;1,795;2,299;2,126;1,849;1,690;1,487;1,203;1,487;3,946;3,801;3,245;2,358;2,069;1,958;1,903;1,795;1,742;1,537;1,537;1,390;1,487;1,742;1,587;1,487;1,342;1,203;1,203;1,203;1,928;3,946
  02/2014;1,203;1,114;1,027;0,985;0,862;0,823;0,709;0,709;0,637;0,637;0,637;0,637;0,637;0,709;0,823;1,487;2,126;5,097;3,730;2,183;1,849;1,690;1,487;1,342;1,342;2,241;1,742;1,587;---;---;---;0,637;1,430;5,097
  03/2014;2,915;3,112;3,450;2,478;2,013;2,126;2,299;2,299;2,126;2,013;1,849;1,903;1,903;2,126;1,690;1,903;1,587;1,203;2,126;2,126;1,742;5,949;4,241;2,915;2,299;2,013;1,849;1,742;2,013;1,903;1,903;1,203;2,317;5,949
  04/2014;2,787;1,849;5,678;9,238;5,949;4,545;3,112;2,478;2,241;2,069;1,903;1,903;2,126;2,126;2,358;4,092;4,167;3,801;3,589;2,851;2,241;2,126;2,013;2,013;1,903;1,903;1,795;1,690;1,690;1,690;---;1,690;2,931;9,238
  05/2014;1,487;1,390;1,390;1,390;1,390;1,390;1,342;1,295;1,203;1,203;1,203;1,203;1,203;1,203;1,203;1,158;1,158;1,114;1,027;1,027;1,027;1,027;1,249;1,487;1,903;2,126;1,849;1,390;1,342;1,342;1,390;1,027;1,326;2,126
  06/2014;1,487;1,903;2,069;2,069;1,742;1,587;1,487;1,390;1,390;1,390;1,342;1,249;1,249;1,203;1,203;1,203;1,203;1,158;1,114;1,114;1,070;1,070;1,070;1,027;1,027;1,027;1,027;1,027;0,985;0,985;---;0,985;1,296;2,069
  07/2014;0,985;0,985;0,943;0,943;0,862;0,862;0,823;0,823;0,985;1,114;3,178;2,358;1,742;1,487;1,342;1,249;1,249;1,114;1,114;1,114;1,114;1,114;1,027;0,943;1,203;1,537;2,126;1,742;1,587;1,537;1,390;0,823;1,309;3,178
  08/2014;1,342;1,295;1,203;1,070;1,070;1,070;1,027;0,943;0,862;0,862;0,823;0,823;0,823;0,823;0,823;0,823;0,862;0,943;0,943;0,985;0,902;0,862;0,823;0,746;0,709;0,673;0,673;0,637;0,602;0,535;0,535;0,535;0,875;1,342
  09/2014;0,637;0,709;1,114;1,587;1,903;1,158;1,027;0,943;0,943;0,862;0,709;0,602;0,568;0,535;0,502;0,502;0,502;0,502;0,471;0,502;1,027;0,943;1,114;0,862;0,784;0,784;1,203;1,795;1,587;1,295;---;0,471;0,922;1,903
  10/2014;1,390;1,203;0,943;0,943;0,784;0,784;0,602;0,568;0,535;0,471;0,471;0,440;0,381;0,325;0,298;0,273;0,273;0,248;0,248;0,273;0,410;0,502;0,637;0,502;1,295;2,013;1,203;1,027;0,862;0,709;0,637;0,248;0,685;2,013
  11/2014;0,568;0,568;0,637;0,985;0,943;1,158;1,342;1,742;2,013;2,013;1,203;0,943;0,823;0,862;0,862;0,862;0,823;0,709;0,568;0,568;0,568;0,535;0,535;0,535;0,568;0,943;2,242;1,095;1,791;1,579;---;0,535;1,019;2,242
  12/2014;1,233;1,140;1,095;0,919;0,755;0,678;0,795;1,095;0,795;0,716;1,005;1,186;1,378;1,684;1,528;1,477;1,140;0,919;0,877;1,631;2,126;3,819;3,522;6,000;5,821;5,038;3,183;2,542;2,126;1,956;1,900;0,678;1,938;6,000
  01/2015;1,684;1,579;1,378;2,242;2,361;2,361;3,250;1,684;1,579;1,378;1,281;1,186;1,050;1,477;1,378;1,579;1,186;1,095;0,678;0,678;4,133;1,095;1,140;1,281;2,126;2,856;2,126;1,956;2,604;1,956;1,579;0,678;1,740;4,133
  02/2015;1,427;1,579;2,361;1,791;2,361;5,209;6,000;2,856;2,361;2,242;7,496;8,285;3,897;2,985;3,453;13,299;13,535;16,843;17,611;14,732;7,496;5,910;4,374;3,666;3,522;3,453;2,920;2,856;---;---;---;1,427;5,876;17,611
  03/2015;2,856;2,542;2,301;2,126;2,012;2,012;2,126;11,916;8,996;7,593;6,922;9,833;6,641;6,181;4,537;5,123;8,085;9,939;6,272;5,123;6,181;8,689;10,476;8,587;6,000;5,123;4,537;3,819;3,590;3,522;4,953;2,012;5,762;11,916
  04/2015;4,537;9,727;3,051;2,856;2,792;2,666;3,250;3,183;2,792;2,542;2,361;2,242;2,184;2,184;2,069;2,069;2,069;2,361;2,985;3,522;4,537;2,985;2,604;2,421;2,242;2,184;2,126;2,012;1,900;1,737;---;1,737;2,873;9,727
  05/2015;1,684;1,684;1,684;1,684;2,012;2,012;2,012;2,012;2,012;2,242;3,250;2,985;2,985;2,604;2,126;2,126;2,012;2,012;2,012;2,481;2,421;2,421;2,126;2,012;1,900;1,845;1,845;1,791;1,900;3,385;6,734;1,684;2,323;6,734
  06/2015;10,260;8,185;4,785;4,293;3,666;2,856;2,604;2,301;2,242;2,126;2,069;2,012;2,012;1,956;1,900;2,012;2,126;2,242;2,242;2,242;2,301;2,301;2,242;2,184;2,069;2,069;2,012;1,845;1,791;1,791;---;1,791;2,825;10,260
  07/2015;1,737;1,737;1,684;1,737;1,791;1,900;1,900;1,900;1,900;2,012;2,242;2,012;1,845;1,791;1,631;1,528;1,477;1,427;1,427;1,427;1,378;1,378;1,233;1,233;1,684;2,856;3,116;2,242;1,900;1,791;1,477;1,233;1,787;3,116
  08/2015;1,378;1,281;1,233;1,233;1,233;1,186;1,140;1,140;1,095;1,095;1,050;0,962;0,962;0,919;0,919;0,919;0,919;0,919;0,919;0,877;0,836;0,836;0,795;0,795;0,877;1,281;2,184;1,791;1,579;1,427;1,378;0,795;1,134;2,184
  09/2015;1,281;1,095;1,050;0,962;0,962;0,919;0,919;1,579;9,727;10,368;7,112;9,727;8,085;5,295;3,975;3,183;2,729;2,361;2,012;1,845;1,684;1,579;1,427;1,233;1,233;1,956;2,421;2,604;2,184;2,604;---;0,919;3,137;10,368
  10/2015;3,317;4,293;4,213;8,085;4,213;2,985;2,481;2,242;1,956;1,737;1,684;1,579;1,528;1,477;1,281;1,186;1,095;1,005;0,962;0,962;0,962;0,919;1,329;1,631;1,477;1,378;1,631;1,737;2,301;1,631;1,427;0,919;2,087;8,085
  11/2015;1,281;2,012;4,213;5,381;4,619;4,619;4,374;3,666;2,985;2,481;2,301;2,126;2,126;2,184;2,361;3,385;2,792;5,381;3,453;3,590;6,000;8,385;6,272;13,771;16,213;6,272;5,123;3,897;3,385;3,250;---;1,281;4,597;16,213
  12/2015;3,250;9,939;4,953;12,486;11,355;7,986;12,143;12,029;10,260;9,099;11,916;9,099;16,843;21,625;14,369;8,085;11,916;7,691;5,644;15,098;7,496;5,381;8,689;5,821;9,203;21,765;9,307;6,641;12,143;12,833;14,249;3,250;10,623;21,765
  01/2016;15,466;13,535;9,516;7,887;8,085;6,456;5,556;5,295;8,385;5,821;6,090;8,085;16,843;20,521;30,658;49,296;34,016;19,579;12,717;10,803;9,411;8,385;8,285;9,411;7,887;7,887;7,496;7,399;10,694;10,153;7,887;5,295;12,565;49,296
  02/2016;6,734;5,821;5,295;5,295;6,000;6,272;9,939;10,803;12,372;8,587;6,548;6,272;5,556;5,123;4,702;4,619;6,548;6,456;5,468;7,691;20,250;13,653;13,299;10,153;8,893;8,791;7,691;6,922;10,803;---;---;4,619;8,157;20,250
  03/2016;8,893;7,399;11,916;19,312;29,456;18,259;12,029;14,249;19,312;21,485;18,259;35,566;28,561;16,843;13,182;15,466;12,257;10,803;10,476;10,260;8,385;7,887;7,593;7,887;8,689;12,601;12,257;7,887;13,065;12,717;11,916;7,399;14,351;35,566
  04/2016;11,023;8,893;7,112;6,734;6,364;6,000;5,644;5,556;5,381;4,953;4,953;4,953;4,785;4,702;4,619;4,374;4,293;4,293;4,133;4,133;3,975;3,897;3,819;3,742;3,742;3,742;3,742;3,819;4,293;4,213;---;3,742;5,063;11,023
  05/2016;4,213;4,054;3,819;3,742;3,522;3,522;3,453;3,453;3,453;3,522;3,590;3,522;3,453;3,453;3,385;3,385;3,975;4,455;4,785;5,295;9,939;11,916;8,893;8,085;6,000;5,123;4,619;4,293;4,213;4,054;5,295;3,385;4,790;11,916
  06/2016;5,468;12,486;12,717;13,771;31,263;41,908;39,504;35,878;34,016;22,894;12,717;9,203;8,385;7,691;7,399;7,112;6,828;6,456;6,181;6,181;6,000;5,910;5,732;5,556;5,381;5,295;5,209;5,123;5,123;5,038;---;5,038;12,748;41,908
  07/2016;4,953;4,869;4,702;4,702;4,702;4,537;4,455;4,293;4,213;4,213;4,133;4,133;3,975;3,897;3,819;3,819;3,819;4,133;3,897;3,819;3,742;3,666;3,666;3,666;3,666;3,590;3,522;3,453;3,453;3,385;3,385;3,385;4,009;4,953
  08/2016;3,385;3,385;3,183;3,116;3,116;3,116;3,051;3,051;3,051;3,051;3,051;2,985;2,985;2,920;2,920;3,385;3,590;3,453;3,317;3,116;4,619;9,203;6,641;4,702;3,975;3,590;3,385;3,116;3,051;2,985;2,920;2,920;3,594;9,203
  09/2016;4,374;4,054;3,742;3,590;3,522;3,385;3,522;3,742;3,385;3,183;2,985;2,856;2,729;2,604;2,542;2,481;2,481;2,481;2,481;2,361;2,242;2,242;2,242;2,184;2,126;2,069;1,956;1,900;1,845;1,791;---;1,791;2,770;4,374
  10/2016;1,791;1,791;1,737;3,666;4,133;3,522;2,792;2,729;2,542;2,361;2,242;8,085;4,953;5,295;14,732;8,689;4,702;3,897;2,985;2,856;4,455;3,590;2,985;3,975;5,556;5,644;6,000;6,272;4,702;3,975;3,250;1,737;4,384;14,732
  11/2016;2,985;2,856;2,985;2,985;2,985;2,856;3,183;2,920;2,542;3,522;3,742;3,522;3,522;5,910;11,023;6,922;5,556;5,295;4,455;3,897;3,742;3,385;3,051;3,051;2,920;2,856;2,604;2,856;2,856;7,303;---;2,542;3,943;11,023
  12/2016;4,455;3,590;3,183;5,732;5,556;4,785;3,590;3,116;3,183;2,985;2,985;3,522;7,303;4,953;3,819;3,183;2,985;2,729;2,920;2,856;3,522;2,985;2,792;4,702;4,133;3,522;6,181;4,054;8,689;3,666;2,856;2,729;4,017;8,689
  01/2017;2,985;3,250;2,856;2,729;2,604;2,792;2,604;2,481;2,481;2,856;3,385;8,689;5,821;6,922;7,691;8,185;7,887;20,656;19,579;17,999;13,299;28,264;19,579;15,098;10,803;9,411;10,260;9,411;9,203;7,112;9,411;2,481;8,913;28,264
  02/2017;10,803;9,203;13,771;12,143;9,411;16,717;23,178;12,372;7,887;7,112;6,000;5,556;4,785;4,702;4,455;4,133;4,054;3,897;3,742;3,742;3,666;3,522;3,385;3,385;6,922;5,123;5,295;4,455;---;---;---;3,385;7,265;23,178
  03/2017;3,975;4,702;5,123;5,556;10,803;10,476;20,656;12,143;16,971;10,803;8,893;7,017;5,821;5,295;11,023;12,143;6,456;5,644;9,939;15,098;7,887;6,456;6,181;5,556;4,953;4,537;4,374;4,374;4,537;4,293;4,133;3,975;7,930;20,656
  04/2017;3,666;3,666;3,666;3,590;3,453;3,385;5,123;8,689;6,000;5,123;4,953;4,455;4,133;3,819;3,666;3,590;3,385;3,385;3,385;3,317;3,116;3,666;4,293;3,742;3,522;3,317;6,181;6,272;4,702;4,133;---;3,116;4,246;8,689
  05/2017;3,897;3,590;3,522;3,385;3,590;7,691;7,017;4,953;4,374;3,819;3,590;3,522;3,522;3,385;3,385;3,385;3,385;3,317;7,112;20,929;15,963;13,299;11,244;7,887;6,456;5,556;5,123;4,869;4,537;4,374;4,293;3,317;5,967;20,929
  06/2017;4,133;4,133;4,133;4,054;3,897;4,054;4,374;4,293;4,133;3,975;3,975;3,819;3,819;3,819;3,819;3,666;3,522;3,385;3,385;3,385;3,250;3,250;3,183;3,116;3,116;3,116;3,116;3,116;3,116;2,985;---;2,985;3,638;4,374
  07/2017;2,985;2,920;2,856;2,792;2,729;2,729;2,666;2,604;2,604;2,604;2,542;2,542;2,542;2,421;2,361;2,361;2,361;2,361;2,361;2,361;2,361;2,361;2,301;2,301;2,301;2,242;2,242;2,242;2,242;2,184;2,184;2,184;2,473;2,985
  08/2017;2,126;2,126;2,069;2,069;2,069;2,069;2,069;2,069;2,012;2,012;1,956;1,956;1,956;1,900;1,900;1,845;2,242;2,792;3,250;3,666;3,666;3,453;2,856;2,542;2,666;2,242;2,126;2,126;2,069;2,012;1,956;1,845;2,318;3,666
  09/2017;1,956;1,900;1,791;1,791;1,684;1,684;1,684;1,684;1,579;1,579;1,477;1,427;1,378;1,281;1,281;1,281;1,281;1,281;1,233;1,186;1,095;1,095;1,050;1,050;1,005;0,962;0,962;0,919;2,666;2,920;---;0,919;1,472;2,920
  10/2017;2,920;2,920;3,522;2,421;2,421;2,242;2,242;2,184;2,126;2,126;2,126;2,126;2,012;1,791;1,684;1,684;1,579;1,528;1,427;1,378;1,281;1,186;1,579;1,528;1,477;1,791;2,242;8,689;3,975;2,421;2,604;1,186;2,298;8,689
  11/2017;2,361;2,126;2,012;1,956;2,069;2,361;2,184;2,069;1,900;1,791;1,737;8,893;5,821;3,250;2,856;2,421;2,126;5,556;5,468;9,621;6,456;17,999;16,338;10,476;8,996;6,641;4,619;4,869;5,123;4,537;---;1,737;5,154;17,999
  12/2017;3,385;4,455;3,522;3,250;2,920;2,666;2,421;3,590;3,183;2,856;2,421;2,242;2,069;1,956;2,856;2,481;2,242;2,069;2,242;3,183;2,421;2,361;5,123;3,897;2,856;2,242;2,126;2,069;1,900;2,126;5,910;1,900;2,872;5,910
  01/2018;7,887;7,887;4,953;4,293;3,819;4,619;8,893;16,464;16,717;13,535;8,385;7,691;7,207;6,364;4,619;6,000;4,953;4,702;4,293;15,714;7,691;6,000;6,922;6,456;10,153;8,689;14,129;9,939;8,689;14,490;14,732;3,819;8,609;16,717
  02/2018;9,099;8,893;6,734;5,821;5,556;4,702;4,293;4,133;4,133;3,897;3,453;3,250;3,250;3,250;3,250;3,250;3,742;4,619;8,587;11,578;20,115;8,285;6,922;6,272;4,953;4,953;7,496;5,821;---;---;---;3,250;6,082;20,115
  03/2018;4,869;4,293;5,123;5,123;5,556;5,123;4,054;4,054;3,897;4,133;6,272;4,619;3,819;3,666;6,548;4,133;4,133;4,293;4,455;3,819;11,023;9,099;6,272;5,644;4,869;3,897;3,522;5,468;5,209;4,702;5,123;3,522;5,058;11,023
  04/2018;4,953;4,619;7,691;6,000;4,785;4,133;3,742;3,522;3,250;3,183;2,985;2,856;2,542;2,421;2,421;2,361;2,361;2,361;2,361;2,242;2,242;2,242;2,242;2,301;2,184;2,242;2,242;2,242;2,242;2,242;---;2,184;3,107;7,691
  05/2018;2,242;2,242;2,242;2,126;2,012;1,956;1,956;1,956;1,956;1,900;1,900;1,900;1,900;1,900;1,900;1,900;2,069;2,069;2,242;2,856;2,985;2,542;2,242;2,184;2,069;2,069;2,012;2,012;2,012;1,956;1,956;1,900;2,105;2,985
  06/2018;1,900;1,900;1,845;1,845;1,845;1,900;1,956;2,069;2,069;2,069;2,069;2,069;2,012;1,956;1,956;1,900;1,900;1,900;1,900;1,791;1,737;1,737;1,579;1,579;1,477;1,477;1,477;1,329;1,329;1,281;---;1,281;1,795;2,069
  07/2018;1,281;1,233;1,233;1,233;1,233;1,233;1,233;1,186;1,186;1,095;1,095;1,095;1,095;1,095;1,095;1,095;1,140;1,140;1,050;1,050;1,095;1,140;1,140;1,095;1,050;1,005;0,962;0,962;0,962;0,962;0,962;0,962;1,111;1,281
  08/2018;1,737;2,301;2,184;3,819;4,293;2,856;4,133;4,702;3,183;2,729;2,361;2,184;2,012;1,845;1,737;1,579;1,528;1,579;1,579;1,579;1,477;1,281;1,281;1,233;1,281;1,579;1,791;1,631;1,477;1,427;1,427;1,233;2,123;4,702
  09/2018;1,329;1,186;1,095;1,186;1,281;1,095;1,095;1,095;1,095;1,095;1,005;1,005;0,919;0,877;1,281;1,579;1,900;2,361;1,900;1,900;2,069;1,956;1,956;1,845;1,579;1,378;1,186;1,140;1,095;1,095;---;0,877;1,386;2,361
  10/2018;1,233;2,069;1,737;1,427;1,579;1,684;1,684;1,684;2,729;4,785;5,556;3,522;2,729;2,361;2,126;2,126;2,126;2,421;2,242;2,012;1,900;1,684;1,684;1,579;1,791;3,250;4,293;3,666;2,856;2,361;2,126;1,233;2,420;5,556
  11/2018;2,012;1,845;1,845;1,956;5,295;3,975;2,126;2,985;3,975;3,250;2,666;2,920;2,729;5,295;2,985;2,242;2,126;2,012;2,126;4,293;3,385;4,953;5,123;9,203;12,833;19,312;10,046;8,893;5,468;4,537;---;1,845;4,747;19,312
  12/2018;7,986;19,981;19,579;10,913;6,272;5,209;4,537;3,975;3,522;3,250;3,051;2,729;2,604;7,112;5,821;3,453;2,242;3,522;4,054;3,819;2,856;2,729;18,783;10,046;5,209;7,303;7,303;12,143;7,887;4,133;3,250;2,242;6,622;19,981
  01/2019;2,666;2,361;2,481;3,183;18,652;22,328;8,385;8,285;7,303;6,000;5,209;5,123;5,123;5,821;4,702;3,897;7,207;5,821;4,785;4,293;5,295;4,293;4,133;5,644;5,821;6,000;6,364;5,556;5,556;5,556;3,897;2,361;6,185;22,328
  02/2019;3,183;2,856;2,666;2,421;2,542;2,421;11,355;11,023;8,486;6,000;3,897;3,317;4,133;3,666;3,317;3,897;5,821;7,691;4,953;4,953;4,537;5,038;8,185;6,090;4,455;6,181;6,000;8,689;---;---;---;2,421;5,278;11,355
  03/2019;6,000;17,482;18,129;20,929;11,578;8,689;7,789;8,893;8,385;7,112;6,272;6,272;6,090;8,689;7,691;15,963;37,445;21,485;11,023;8,893;7,496;6,734;6,272;5,821;5,468;4,953;4,785;4,537;4,374;4,213;4,133;4,133;9,793;37,445
  04/2019;4,054;3,975;3,666;3,522;3,385;5,821;29,755;20,656;11,467;8,085;6,181;5,821;4,293;3,975;4,619;3,975;23,605;20,385;12,372;8,689;7,986;7,399;5,910;5,556;5,821;6,364;6,000;5,821;8,185;8,893;---;3,385;8,541;29,755
  05/2019;6,734;5,468;5,381;5,295;6,922;6,734;5,123;4,953;5,821;4,455;4,374;4,293;4,293;4,054;5,821;4,213;4,054;4,702;4,619;4,619;4,374;4,054;3,742;3,666;3,742;3,897;3,819;3,666;3,819;4,133;3,975;3,666;4,671;6,922
  06/2019;3,897;3,666;3,522;6,000;5,381;4,293;3,742;3,666;3,590;3,522;3,385;3,317;3,250;3,183;3,116;3,051;2,985;2,985;2,985;2,985;2,920;2,920;2,920;2,856;2,856;2,792;2,729;2,729;2,729;2,666;---;2,666;3,355;6,000
  07/2019;2,666;2,604;2,604;2,481;4,953;10,046;8,893;6,456;4,133;3,522;3,317;3,250;3,183;3,116;2,985;2,856;2,729;2,729;2,666;2,666;2,666;2,604;2,542;2,481;2,481;2,361;2,361;2,361;2,301;2,242;2,301;2,242;3,373;10,046
  08/2019;2,301;2,301;2,361;2,481;5,295;3,183;2,792;2,542;2,301;2,242;2,242;2,184;2,126;1,956;1,956;1,956;1,956;1,900;1,900;2,069;2,012;2,012;1,900;1,900;1,845;1,845;1,845;1,684;1,684;1,631;1,631;1,631;2,195;5,295
  09/2019;1,631;3,975;4,293;3,250;2,792;2,481;2,361;2,361;2,126;1,956;1,684;1,684;1,631;1,579;1,579;1,528;2,666;1,956;1,684;1,528;1,579;1,477;1,378;1,378;2,012;5,123;4,133;2,920;2,421;2,126;---;1,378;2,310;5,123
  10/2019;1,900;1,791;1,631;1,378;1,329;1,329;1,281;1,477;2,361;5,295;3,897;2,421;2,242;1,737;1,579;1,477;1,477;1,378;1,329;1,329;1,281;1,281;1,281;1,095;1,095;1,005;1,005;0,919;2,421;1,737;1,427;0,919;1,716;5,295
  11/2019;1,427;1,329;1,281;1,186;1,095;1,684;1,329;1,845;2,126;3,742;2,792;2,126;1,845;2,126;6,000;12,143;7,207;3,590;2,856;2,666;2,361;3,666;2,729;2,421;2,301;2,126;2,126;2,184;2,361;2,242;---;1,095;2,830;12,143
  12/2019;8,085;7,691;4,953;3,250;2,729;10,046;40,302;27,230;9,939;7,691;7,691;7,017;6,922;5,556;4,953;4,293;3,116;4,953;4,702;4,133;3,666;3,522;3,666;13,299;9,411;6,364;4,619;4,293;4,213;3,183;3,116;2,729;7,568;40,302
  01/2020;3,522;3,116;11,691;10,803;5,123;15,714;14,249;8,689;11,355;16,338;9,516;6,922;21,905;20,656;16,213;8,689;8,893;8,587;7,399;6,000;5,821;5,123;5,123;7,399;10,803;8,385;5,295;4,702;4,537;4,455;8,285;3,116;9,203;21,905
  02/2020;5,910;8,893;11,578;8,689;11,355;23,605;12,143;10,260;7,887;9,727;25,042;29,905;17,482;11,023;9,833;7,887;7,207;7,887;7,496;6,734;6,922;9,939;8,085;6,734;7,399;9,099;13,535;22,187;17,354;---;---;5,910;11,786;29,905
  03/2020;10,476;8,893;8,385;7,112;6,456;5,381;5,381;5,295;5,295;5,295;5,295;4,953;4,785;4,785;4,785;6,364;9,203;10,803;7,224;6,845;6,376;5,915;5,732;5,190;4,572;4,140;4,140;4,055;3,970;4,485;4,659;3,970;6,008;10,803
  04/2020;4,312;3,970;4,140;3,970;3,885;3,717;3,717;3,550;3,467;3,302;3,302;3,221;2,978;3,139;3,221;3,221;3,139;3,058;2,978;2,898;2,818;2,660;2,458;2,226;2,169;2,113;2,003;2,113;2,113;2,113;---;2,003;3,066;4,312
  05/2020;2,113;2,113;2,113;2,169;2,169;2,169;2,169;2,113;2,113;2,113;2,058;2,058;2,058;1,949;2,058;2,113;2,113;2,169;2,113;2,058;1,949;1,949;1,895;1,949;2,003;2,058;2,058;1,949;1,949;1,949;1,949;1,895;2,057;2,169
  06/2020;1,949;1,949;1,949;1,949;1,842;1,949;4,835;7,034;5,012;3,550;3,139;2,517;2,283;2,113;2,058;2,058;2,058;2,003;2,003;1,949;1,895;1,842;1,842;1,842;1,842;1,790;1,842;2,978;3,221;2,399;---;1,790;2,523;7,034
